Year,ICD10 Diagnosis,Diagnosis Type,Value_adm,Value_fat,Smoking Prevalence,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),Smoking_Prevalence_YoY,Death_Rate,SmokingPrice_Interaction,Sex_Male,Policy_Era_Pre-2010
2014,Kidney and Renal Pelvis,Cancers which can be caused by smoking,5703.0,1431.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.250920568078043,20842.0,False,False
2014,Larynx,Cancers which can be caused by smoking,1239.0,216.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.1743341402951298,20842.0,False,False
2014,Myeloid Leukaemia,Cancers which can be caused by smoking,19056.0,1059.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.055573047856025765,20842.0,False,False
2014,Oesophagus,Cancers which can be caused by smoking,13203.0,3245.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.24577747479771433,20842.0,False,False
2014,Other Heart Disease,Circulatory diseases which can be caused by smoking,143607.0,13786.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.09599810594124243,20842.0,False,False
2014,Other arterial disease,Circulatory diseases which can be caused by smoking,18355.0,1631.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.08885862162414282,20842.0,False,False
2014,Pancreas,Cancers which can be caused by smoking,15320.0,4607.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.30071801564616724,20842.0,False,False
2014,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,5779.0,4607.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.30071801564616724,20842.0,False,False
2014,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,121352.0,14774.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.12174500626176953,20842.0,False,False
2014,Spontaneous Abortion,Other diseases which can be caused by smoking,11931.0,14774.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.12174500626176953,20842.0,False,False
2014,Stomach,Cancers which can be caused by smoking,5980.0,1378.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.2304347825701614,20842.0,False,False
2014,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,16759.0,1080.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.0644429858544995,20842.0,False,False
2014,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,70587.0,22382.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.3170838822967815,20842.0,False,False
2014,Unspecified Site,Cancers which can be caused by smoking,5599.0,5261.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.9396320769888137,20842.0,False,False
2014,Upper Respiratory Sites,Cancers which can be caused by smoking,9032.0,1007.0,17.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.11149247120111908,20842.0,False,False
2014,Age Related Cataract 45+,Other diseases which can be caused by smoking,77869.0,1007.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,-2.0,0.11149247120111908,24520.0,True,False
2014,All admissions,All admissions,5434482.0,1007.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.11149247120111908,24520.0,True,False
2014,All cancers,All cancers,936731.0,96288.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.10279151645445406,24520.0,True,False
2014,All circulatory diseases,All circulatory diseases,613887.0,74214.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.12089195568545857,24520.0,True,False
2014,All deaths,All deaths,613887.0,270044.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.12089195568545857,24520.0,True,False
2014,All deaths which can be caused by smoking,All deaths which can be caused by smoking,613887.0,123135.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.12089195568545857,24520.0,True,False
2014,All diseases of the digestive system,All diseases of the digestive system,729952.0,11442.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.01567500328786595,24520.0,True,False
2014,All diseases which can be caused by smoking,All diseases which can be caused by smoking,931001.0,11442.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.01567500328786595,24520.0,True,False
2014,All respiratory diseases,All respiratory diseases,373850.0,42221.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.11293566938581534,24520.0,True,False
2014,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,15261.0,5220.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.3420483585386247,24520.0,True,False
2014,Atherosclerosis,Circulatory diseases which can be caused by smoking,10771.0,60.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.0055705134151359656,24520.0,True,False
2014,Bladder,Cancers which can be caused by smoking,74209.0,4354.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.05867212871675037,24520.0,True,False
2014,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,63112.0,14735.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.23347382430863428,24520.0,True,False
2014,Cervical,Cancers which can be caused by smoking,0.0,0.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.0,24520.0,True,False
2014,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,104197.0,21237.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.20381584882286616,24520.0,True,False
2014,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,5931.0,1451.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.24464677116090933,24520.0,True,False
2014,Crohns Disease,Digestive diseases which can be caused caused by smoking,20895.0,1451.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.24464677116090933,24520.0,True,False
2014,Hip Fracture 55+,Other diseases which can be caused by smoking,21273.0,1451.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.24464677116090933,24520.0,True,False
2014,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,221820.0,38825.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.1750293030377106,24520.0,True,False
2014,Kidney and Renal Pelvis,Cancers which can be caused by smoking,13423.0,2928.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.21813305518750406,24520.0,True,False
2014,Larynx,Cancers which can be caused by smoking,6986.0,937.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.13412539362523254,24520.0,True,False
2014,Myeloid Leukaemia,Cancers which can be caused by smoking,31079.0,1594.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.05128865149936328,24520.0,True,False
2014,Oesophagus,Cancers which can be caused by smoking,35900.0,7170.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.1997214484624033,24520.0,True,False
2014,Other Heart Disease,Circulatory diseases which can be caused by smoking,188739.0,10798.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.05721128118694487,24520.0,True,False
2014,Other arterial disease,Circulatory diseases which can be caused by smoking,25604.0,1212.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.04733635369288641,24520.0,True,False
2014,Pancreas,Cancers which can be caused by smoking,17570.0,4510.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.2566875355573883,24520.0,True,False
2014,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,3660.0,4510.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.2566875355573883,24520.0,True,False
2014,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,130107.0,12715.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.09772725525838175,24520.0,True,False
2014,Spontaneous Abortion,Other diseases which can be caused by smoking,0.0,12715.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.09772725525838175,24520.0,True,False
2014,Stomach,Cancers which can be caused by smoking,17045.0,2920.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.17131123495621522,24520.0,True,False
2014,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,18100.0,1464.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.08088397789608376,24520.0,True,False
2014,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,88321.0,29544.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.3345070821171125,24520.0,True,False
2014,Unspecified Site,Cancers which can be caused by smoking,5346.0,6171.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,1.1543209874383986,24520.0,True,False
2014,Upper Respiratory Sites,Cancers which can be caused by smoking,26683.0,2590.0,20.0,1226.0,383.0,320.1,190.0,59.4,19411.0,1118992.0,1.7,1348,766,21,561.0,38145,18208,807,19129.0,0.0,0.09706554734860902,24520.0,True,False
